#
# Exported poll results from Less Wrong
# Columns: user, pollid, response, date
# user is either a username or a number (if the 'voted anonymously' button was
# checked). Anonymous user numbers are shared between poll questions asked in a
# single comment, but not between comments.
# pollid is a site-wide unique identifier of the poll.
# response is the user's answer to the poll. For multiple-choice polls, this is
# the index of their choice, starting at zero. For scale polls, this is the
# distance of their choice from the left, starting at zero. For probability and
# numeric polls, this is a number.
#
"William_Kasper","88","3","2012-09-30T05:01:35.540985"
"142","88","2","2012-09-30T06:44:35.977502"
"143","88","3","2012-09-30T23:11:19.996191"
"jkaufman","88","3","2012-10-01T00:30:14.341838"
"144","88","2","2012-10-01T04:57:14.694794"
"145","88","3","2012-10-01T13:19:59.331203"
"146","88","2","2012-10-01T15:02:07.001522"
"147","88","3","2012-10-04T03:49:37.996636"
"148","88","3","2012-10-06T09:07:39.488139"
"VincentYu","88","2","2012-10-06T09:31:05.426877"
"149","88","1","2012-10-06T22:41:00.858884"
"150","88","3","2012-10-07T02:20:59.633204"
"151","88","0","2012-10-14T07:05:52.329890"
"152","88","1","2012-10-15T01:52:10.779367"
"153","88","3","2012-10-15T11:03:43.274099"
"154","88","3","2012-10-26T09:46:33.211812"
"RobbBB","88","2","2012-12-09T21:33:35.154428"
"blacktrance","88","3","2012-12-10T21:06:31.144243"
"155","88","2","2013-01-16T16:35:44.175928"
"156","88","3","2013-01-29T15:58:22.839524"
